"id","data_inversa","dia_semana","horario","uf","br","km","municipio","causa_acidente","tipo_acidente","classificacao_acidente","fase_dia","sentido_via","condicao_metereologica","tipo_pista","tracado_via","uso_solo","pessoas","mortos","feridos_leves","feridos_graves","ilesos","ignorados","feridos","veiculos","latitude","longitude","regional","delegacia","uop"
525556,2023-05-27,"sábado",02:20:00,"PB",230,"16,8","JOAO PESSOA","Ausência de reação do condutor","Colisão traseira","Com Vítimas Feridas","Plena Noite","Decrescente","Garoa/Chuvisco","Dupla","Reta","Sim",2,0,0,1,1,0,1,2,"-7,11140801",-3484263182,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
526119,2023-05-29,"segunda-feira",14:09:00,"PB",101,"117","PEDRAS DE FOGO","Ausência de reação do condutor","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Chuva","Dupla","Não Informado","Não",2,0,0,1,1,0,1,2,"-7,41279207",-3495642424,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
526534,2023-04-25,"terça-feira",20:15:00,"PB",101,"124,6","CAAPORA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Reta","Não",3,0,0,2,0,1,2,2,"-7,46746892",-349772648,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
526562,2023-05-31,"quarta-feira",23:20:00,"PB",104,"150,2","QUEIMADAS","Ausência de reação do condutor","Colisão frontal","Com Vítimas Fatais","Plena Noite","Decrescente","Céu Claro","Simples","Reta","Não",2,1,0,0,1,0,0,2,"-7,45915",-35919905,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
526792,2023-06-02,"sexta-feira",03:50:00,"PB",230,"186","POCINHOS","Condutor Dormindo","Colisão lateral sentido oposto","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Reta","Não",2,0,0,1,0,1,1,2,"-7,1486",-361208,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
526994,2023-06-02,"sexta-feira",22:40:00,"PB",104,"170","BARRA DE SANTANA","Ausência de reação do condutor","Tombamento","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Curva","Não",2,0,2,0,0,0,2,1,"-7,5842239",-3603123318,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
527885,2023-06-07,"quarta-feira",03:50:00,"PB",230,"329","PATOS","Condutor Dormindo","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Reta","Não",1,0,1,0,0,0,1,1,"-7,0116",-372159,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
528066,2023-06-08,"quinta-feira",03:35:00,"PB",101,"65,3","SANTA RITA","Condutor Dormindo","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Chuva","Dupla","Curva","Não",1,0,1,0,0,0,1,1,"-7,04256889",-3505061285,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
528164,2023-06-08,"quinta-feira",14:20:00,"PB",101,"83","BAYEUX","Ausência de reação do condutor","Colisão com objeto","Sem Vítimas","Pleno dia","Decrescente","Sol","Dupla","Reta","Sim",1,0,0,0,1,0,0,1,"-7,1337703",-3492963914,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
528465,2023-06-09,"sexta-feira",22:50:00,"PB",116,"1,2","CACHOEIRA DOS INDIOS","Velocidade Incompatível","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Decrescente","Chuva","Simples","Reta","Não",1,0,1,0,0,0,1,1,"-6,905371",-38729153,"SPRF-CE","DEL05-CE","UOP03-DEL05-CE"
528710,2023-06-11,"domingo",01:20:00,"PB",405,"1","UIRAUNA","Reação tardia ou ineficiente do condutor","Colisão traseira","Com Vítimas Fatais","Plena Noite","Decrescente","Céu Claro","Simples","Não Informado","Não",2,1,0,0,0,1,0,2,"-6,461908",-38378624,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
529235,2023-06-13,"terça-feira",11:30:00,"PB",101,"92,6","JOAO PESSOA","Ausência de reação do condutor","Colisão lateral mesmo sentido","Sem Vítimas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Não",2,0,0,0,2,0,0,2,"-7,19683829",-3490588313,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
529418,2023-06-14,"quarta-feira",08:48:00,"PB",104,"14,2","CUITE","Demais falhas na via","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Simples","Não Informado","Não",1,0,1,0,0,0,1,1,"-6,51620801",-3615064203,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
529520,2023-06-14,"quarta-feira",18:20:00,"PB",230,"374,4","CONDADO","Transitar na contramão","Colisão frontal","Sem Vítimas","Plena Noite","Decrescente","Chuva","Simples","Reta","Não",2,0,0,0,1,1,0,2,"-6,9068",-375834,"SPRF-PB","DEL03-PB","UOP02-DEL03-PB"
529534,2023-06-14,"quarta-feira",22:40:00,"PB",116,"11,1","CACHOEIRA DOS INDIOS","Velocidade Incompatível","Saída de leito carroçável","Com Vítimas Fatais","Plena Noite","Crescente","Chuva","Simples","Não Informado","Não",2,1,0,1,0,0,1,1,"-6,988112",-38744367,"SPRF-CE","DEL05-CE","UOP03-DEL05-CE"
529637,2023-06-15,"quinta-feira",15:18:00,"PB",101,"95","CONDE","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",2,0,1,0,1,0,1,2,"-7,22379403",-3491488195,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
529691,2023-06-15,"quinta-feira",09:40:00,"PB",104,"88","REMIGIO","Reação tardia ou ineficiente do condutor","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Nublado","Simples","Reta","Sim",3,0,2,0,1,0,2,2,"-6,97062252",-3580045324,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
529801,2023-06-16,"sexta-feira",10:30:00,"PB",230,"135,4","MASSARANDUBA","Velocidade Incompatível","Colisão com objeto","Sem Vítimas","Pleno dia","Decrescente","Nublado","Dupla","Não Informado","Não",1,0,0,0,1,0,0,1,"-7,281406",-35769794,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
530365,2023-06-18,"domingo",18:15:00,"PB",230,"240,9","JUAZEIRINHO","Entrada inopinada do pedestre","Atropelamento de Pedestre","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Não Informado","Sim",2,0,0,1,1,0,1,1,"-7,0634",-36563,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
530736,2023-06-20,"terça-feira",18:50:00,"PB",230,"160","CAMPINA GRANDE","Ultrapassagem Indevida","Colisão lateral mesmo sentido","Sem Vítimas","Plena Noite","Crescente","Céu Claro","Simples","Rotatória","Não",3,0,0,0,2,1,0,2,"-7,2436",-359375,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
530906,2023-06-21,"quarta-feira",17:30:00,"PB",101,"82","BAYEUX","Acessar a via sem observar a presença dos outros veículos","Colisão lateral mesmo sentido","Sem Vítimas","Anoitecer","Decrescente","Céu Claro","Dupla","Não Informado","Sim",2,0,0,0,2,0,0,2,"-7,12758655",-3494001389,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
531005,2023-06-22,"quinta-feira",06:00:00,"PB",101,"86","JOAO PESSOA","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Dupla","Não Informado","Sim",2,0,1,0,1,0,1,2,"-7,15118983",-3491012184,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
531243,2023-06-23,"sexta-feira",07:30:00,"PB",230,"236","JUAZEIRINHO","Ausência de reação do condutor","Colisão com objeto","Com Vítimas Feridas","Pleno dia","Crescente","Chuva","Simples","Não Informado","Não",2,0,2,0,0,0,2,1,"-7,049147",-36533095,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
531401,2023-06-24,"sábado",00:05:00,"PB",101,"86","BAYEUX","Reação tardia ou ineficiente do condutor","Colisão traseira","Com Vítimas Feridas","Plena Noite","Decrescente","Chuva","Dupla","Não Informado","Sim",3,0,1,0,1,1,1,2,"-7,15079409",-3491009474,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
532060,2023-06-27,"terça-feira",03:30:00,"PB",230,"176,7","POCINHOS","Pista Escorregadia","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Decrescente","Chuva","Simples","Desvio Temporário","Não",1,0,1,0,0,0,1,1,"-7,1733",-360333,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
532302,2023-06-28,"quarta-feira",09:12:00,"PB",101,"77","SANTA RITA","Reação tardia ou ineficiente do condutor","Colisão com objeto","Com Vítimas Feridas","Pleno dia","Crescente","Chuva","Dupla","Reta","Não",2,0,0,1,1,0,1,2,"-7,09947194",-3496574283,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
532378,2023-06-28,"quarta-feira",17:40:00,"PB",230,"154","CAMPINA GRANDE","Transitar no Acostamento","Colisão transversal","Com Vítimas Feridas","Plena Noite","Decrescente","Chuva","Simples","Reta","Não",2,0,1,0,1,0,1,2,"-7,2777",-358985,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
532417,2023-06-28,"quarta-feira",21:00:00,"PB",230,"88,7","GURINHEM","Ausência de reação do condutor","Colisão traseira","Com Vítimas Feridas","Plena Noite","Decrescente","Garoa/Chuvisco","Dupla","Reta","Não",2,0,0,1,1,0,1,2,"-7,1689",-353743,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
532464,2023-06-29,"quinta-feira",05:30:00,"PB",101,"103","ALHANDRA","Objeto estático sobre o leito carroçável","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Chuva","Dupla","Curva","Não",4,0,2,0,0,2,2,3,"-7,29163604",-3493807826,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
532612,2023-06-29,"quinta-feira",18:00:00,"PB",230,"154","CAMPINA GRANDE","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Plena Noite","Crescente","Garoa/Chuvisco","Simples","Não Informado","Sim",2,0,1,0,1,0,1,2,"-7,2777",-358985,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
532865,2023-06-30,"sexta-feira",17:50:00,"PB",110,"183,9","MONTEIRO","Velocidade Incompatível","Saída de leito carroçável","Com Vítimas Feridas","Anoitecer","Crescente","Nublado","Simples","Curva","Não",1,0,1,0,0,0,1,1,"-7,90446874",-3713829723,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
535766,2023-05-19,"sexta-feira",03:15:00,"PB",101,"19,5","RIO TINTO","Condutor Dormindo","Colisão traseira","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Dupla","Não Informado","Não",2,0,1,0,1,0,1,2,"-6,65604609",-3511912427,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
496585,2023-01-01,"domingo",09:05:00,"PB",230,"50","SANTA RITA","Avarias e/ou desgaste excessivo no pneu","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Reta","Não",2,0,2,0,0,0,2,1,"-7,1846",-350544,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
496669,2023-01-01,"domingo",17:30:00,"PB",104,"148","QUEIMADAS","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Sem Vítimas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Não",2,0,0,0,2,0,0,2,"-7,441147",-3590274,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
496682,2023-01-01,"domingo",19:45:00,"PB",230,"23","JOAO PESSOA","Ingestão de álcool pelo condutor","Colisão com objeto","Com Vítimas Feridas","Plena Noite","Crescente","Chuva","Dupla","Reta","Sim",6,0,0,1,5,0,1,2,"-7,1562",-348574,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
496716,2023-01-01,"domingo",16:30:00,"PB",361,"111,5","ITAPORANGA","Condutor Dormindo","Colisão com objeto","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Sim",1,0,0,1,0,0,1,1,"-7,30040074",-3812822707,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
496724,2023-01-01,"domingo",23:15:00,"PB",230,"509,7","CAJAZEIRAS","Chuva","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Chuva","Simples","Reta","Não",4,0,4,0,0,0,4,1,"-6,8931",-385804,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
496746,2023-01-02,"segunda-feira",05:15:00,"PB",230,"131,9","CAMPINA GRANDE","Velocidade Incompatível","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Dupla","Curva","Não",1,0,1,0,0,0,1,1,"-7,2746",-357269,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
496777,2023-01-01,"domingo",23:45:00,"PB",230,"15","JOAO PESSOA","Velocidade Incompatível","Saída de leito carroçável","Sem Vítimas","Plena Noite","Crescente","Chuva","Dupla","Não Informado","Sim",1,0,0,0,0,1,0,1,"-7,10284475",-3484706517,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
496866,2023-01-02,"segunda-feira",17:30:00,"PB",104,"140","QUEIMADAS","Conversão proibida","Colisão transversal","Com Vítimas Feridas","Pleno dia","Decrescente","Nublado","Simples","Reta","Sim",2,0,0,1,1,0,1,2,"-7,37817097",-3589737088,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
496948,2023-01-03,"terça-feira",06:45:00,"PB",230,"65,3","SAO MIGUEL DE TAIPU","Velocidade Incompatível","Saída de leito carroçável","Sem Vítimas","Pleno dia","Decrescente","Nublado","Dupla","Não Informado","Não",1,0,0,0,1,0,0,1,"-7,18686611",-351920414,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
496952,2023-01-03,"terça-feira",07:20:00,"PB",101,"92","JOAO PESSOA","Ausência de reação do condutor","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Decrescente","Sol","Dupla","Reta","Sim",2,0,1,0,1,0,1,2,"-7,19683829",-3490588313,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
496972,2023-01-02,"segunda-feira",21:00:00,"PB",230,"6,5","CABEDELO","Transitar na contramão","Colisão com objeto","Com Vítimas Feridas","Plena Noite","Crescente","Nublado","Dupla","Não Informado","Sim",1,0,0,1,0,0,1,1,"-7,02739371",-3483906269,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
497035,2023-01-03,"terça-feira",13:40:00,"PB",230,"125","RIACHAO DO BACAMARTE","Avarias e/ou desgaste excessivo no pneu","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Garoa/Chuvisco","Dupla","Reta","Não",3,0,3,0,0,0,3,1,"-7,2498",-356827,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
497084,2023-01-03,"terça-feira",18:34:00,"PB",230,"13,4","CABEDELO","Acessar a via sem observar a presença dos outros veículos","Atropelamento de Pedestre","Com Vítimas Feridas","Plena Noite","Decrescente","Nublado","Múltipla","Reta","Sim",2,0,1,0,0,1,1,1,"-7,086881",-34848576,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
497091,2023-01-03,"terça-feira",19:40:00,"PB",104,"138,5","QUEIMADAS","Reação tardia ou ineficiente do condutor","Tombamento","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Reta","Sim",1,0,1,0,0,0,1,1,"-7,36116095",-3590230617,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
497250,2023-01-04,"quarta-feira",14:20:00,"PB",230,"30","JOAO PESSOA","Reação tardia ou ineficiente do condutor","Saída de leito carroçável","Sem Vítimas","Pleno dia","Crescente","Céu Claro","Dupla","Reta","Não",2,0,0,0,0,2,0,1,"-7,1549",-349077,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
497283,2023-01-04,"quarta-feira",17:30:00,"PB",104,"113,9","LAGOA SECA","Ultrapassagem Indevida","Colisão frontal","Com Vítimas Feridas","Anoitecer","Crescente","Céu Claro","Simples","Reta","Sim",2,0,1,0,1,0,1,2,"-7,15342626",-3585241772,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
497436,2023-01-05,"quinta-feira",14:00:00,"PB",230,"507","CAJAZEIRAS","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Sem Vítimas","Pleno dia","Decrescente","Céu Claro","Simples","Não Informado","Não",2,0,0,0,1,1,0,2,"-6,9024",-385643,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
497595,2023-01-06,"sexta-feira",14:45:00,"PB",101,"78","SANTA RITA","Ausência de reação do condutor","Colisão traseira","Sem Vítimas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Não",3,0,0,0,2,1,0,2,"-7,1080829498",-349629388466,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
497604,2023-01-06,"sexta-feira",14:45:00,"PB",230,"2","CABEDELO","Ingestão de álcool pelo condutor","Colisão transversal","Sem Vítimas","Pleno dia","Decrescente","Céu Claro","Simples","Não Informado","Sim",2,0,0,0,2,0,0,2,"-6,9837",-348295,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
497743,2023-01-07,"sábado",08:00:00,"PB",230,"135","CAMPINA GRANDE","Velocidade Incompatível","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Curva","Não",1,0,0,1,0,0,1,1,"-7,2789",-357591,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
497760,2023-01-07,"sábado",12:03:00,"PB",230,"19","JOAO PESSOA","Reação tardia ou ineficiente do condutor","Atropelamento de Pedestre","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",2,0,1,0,1,0,1,1,"-7,1281",-348466,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
497763,2023-01-07,"sábado",12:50:00,"PB",230,"17","JOAO PESSOA","Ausência de reação do condutor","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",3,0,1,0,1,1,1,2,"-7,1121",-348426,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
497846,2023-01-07,"sábado",20:55:00,"PB",104,"103,1","SAO SEBASTIAO DE LAGOA DE  ROCA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Não Informado","Não",5,0,5,0,0,0,5,2,"-7,08061598",-3585413977,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
497987,2023-01-08,"domingo",13:50:00,"PB",230,"16","JOAO PESSOA","Demais falhas mecânicas ou elétricas","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",2,0,2,0,0,0,2,1,"-7,1039",-348458,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
498114,2023-01-09,"segunda-feira",00:30:00,"PB",230,"87","GURINHEM","Ingestão de álcool pelo condutor","Tombamento","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Dupla","Reta","Não",3,0,1,0,2,0,1,2,"-7,1673",-353656,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
498157,2023-01-09,"segunda-feira",07:50:00,"PB",230,"23","JOAO PESSOA","Manobra de mudança de faixa","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",5,0,3,0,2,0,3,2,"-7,1562",-348574,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
498164,2023-01-09,"segunda-feira",09:10:00,"PB",230,"417","POMBAL","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Não",3,0,0,2,1,0,2,2,"-6,7147",-378288,"SPRF-PB","DEL03-PB","UOP02-DEL03-PB"
498191,2023-01-09,"segunda-feira",11:45:00,"PB",101,"84","BAYEUX","Condutor deixou de manter distância do veículo da frente","Engavetamento","Sem Vítimas","Pleno dia","Decrescente","Sol","Dupla","Reta","Não",5,0,0,0,5,0,0,5,"-7,13957906",-3492312806,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
498289,2023-01-09,"segunda-feira",20:00:00,"PB",101,"126,9","CAAPORA","Pedestre cruzava a pista fora da faixa","Atropelamento de Pedestre","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Dupla","Reta","Sim",2,0,0,1,1,0,1,1,"-7,49506862",-3498390198,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
498362,2023-01-10,"terça-feira",10:00:00,"PB",412,"29,6","BOA VISTA","Reação tardia ou ineficiente do condutor","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Não",2,0,1,0,1,0,1,1,"-7,295269",-3631274,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
498408,2023-01-10,"terça-feira",15:10:00,"PB",104,"103,2","SAO SEBASTIAO DE LAGOA DE  ROCA","Condutor Dormindo","Colisão com objeto","Com Vítimas Fatais","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Não",5,1,2,2,0,0,4,2,"-7,070652",-35854844,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
498442,2023-01-10,"terça-feira",19:20:00,"PB",230,"157,9","CAMPINA GRANDE","Pedestre andava na pista","Atropelamento de Pedestre","Com Vítimas Feridas","Plena Noite","Crescente","Vento","Simples","Reta","Não",3,0,1,1,1,0,2,1,"-7,26519608",-3591869956,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
498466,2023-01-11,"quarta-feira",01:30:00,"PB",230,"36","SANTA RITA","Velocidade Incompatível","Queda de ocupante de veículo","Com Vítimas Fatais","Plena Noite","Decrescente","Céu Claro","Dupla","Curva","Sim",1,1,0,0,0,0,0,1,"-7,1246",-349473,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
498476,2023-01-11,"quarta-feira",06:33:00,"PB",101,"124","CAAPORA","Ausência de reação do condutor","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Curva","Não",1,0,1,0,0,0,1,1,"-7,46746892",-349772648,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
498488,2023-01-11,"quarta-feira",07:45:00,"PB",230,"158,2","CAMPINA GRANDE","Conversão proibida","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Não Informado","Não",2,0,1,0,1,0,1,2,"-7,2582",-359267,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
498644,2023-01-12,"quinta-feira",05:50:00,"PB",101,"107,8","ALHANDRA","Desrespeitar a preferência no cruzamento","Colisão transversal","Com Vítimas Fatais","Pleno dia","Decrescente","Sol","Simples","Reta","Não",2,1,0,1,0,0,1,2,"-7,33327602",-3494715448,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
498660,2023-01-12,"quinta-feira",07:00:00,"PB",230,"82,8","CALDAS BRANDAO","Velocidade Incompatível","Capotamento","Com Vítimas Fatais","Pleno dia","Crescente","Céu Claro","Dupla","Curva","Não",1,1,0,0,0,0,0,1,"-7,1669",-353355,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
498662,2023-01-12,"quinta-feira",03:00:00,"PB",230,"472","SOUSA","Ausência de reação do condutor","Colisão traseira","Com Vítimas Feridas","Plena Noite","Decrescente","Nublado","Simples","Reta","Não",2,0,0,1,1,0,1,2,"-6,7994",-382987,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
498888,2023-01-13,"sexta-feira",12:35:00,"PB",230,"22","JOAO PESSOA","Trafegar com motocicleta (ou similar) entre as faixas","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Sol","Dupla","Reta","Sim",3,0,1,0,2,0,1,3,"-7,15861128",-3485858794,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
498904,2023-01-13,"sexta-feira",13:50:00,"PB",230,"23","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Não",3,0,0,1,2,0,1,2,"-7,15626201",-3485722661,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
